turno,operador_id,maquina_id,producto_id,cantidad_producida,unidades_defectuosas,eficiencia_porcentual
2,16,4,4,108,1,80.45406385427908
3,5,4,6,108,2,81.7729551461744
3,12,10,13,107,2,85.90030791252163
1,17,9,4,109,1,88.85177262669582
3,16,7,12,108,2,76.16745622707103
3,20,2,8,106,3,86.01029132277078
3,16,3,11,92,5,87.58643215278508
1,19,4,15,99,2,82.23604100709227
3,15,4,15,90,5,86.43038710836508
3,12,10,3,93,1,92.72606237999776
1,10,8,8,84,2,87.62624066917141
3,2,10,13,96,2,81.8737650461875
3,7,10,2,95,3,88.14622414834086
1,13,6,6,100,0,80.3228529234964
2,3,3,8,97,1,90.8789900292798
1,15,9,1,108,1,87.56154563961806
3,1,10,6,96,1,99.41442254097116
3,3,8,9,99,3,89.39158003923987
3,10,9,15,96,0,90.82231354752614
1,15,5,13,104,4,84.16272425902652
3,6,3,10,101,1,83.1476684998917
3,20,4,10,92,1,83.17721242280575
1,15,5,2,86,0,82.46130482097026
2,7,9,11,98,3,95.63032852961308
2,5,9,13,105,2,79.93797976788095
3,4,3,1,98,0,85.8795151160342
1,18,7,2,94,3,80.63488842215101
3,3,6,5,107,2,86.22116123713087
1,17,4,6,98,3,84.09278667135594
1,18,5,1,110,2,83.03832259741509
2,18,10,7,99,0,88.33591451772202
2,2,2,11,93,3,90.647574571795
1,13,7,4,106,2,90.47051636656
3,15,4,9,98,1,85.63781421684652
2,5,2,15,104,3,80.63810424117747
3,3,6,15,106,1,80.75918924845625
2,5,2,15,91,2,81.10183330733702
2,5,10,6,100,4,85.98127829119034
3,5,2,9,93,3,86.86088664752617
2,3,7,1,111,2,86.73961783643378
2,3,1,4,114,1,85.65316323300364
3,20,7,2,86,4,85.71055459086213
2,18,10,6,91,0,81.48550175676664
2,20,5,15,71,3,75.4010895992618
2,4,1,4,97,2,84.39185442715056
3,1,6,9,116,1,91.58649953545223
1,16,7,14,93,0,86.90035697846747
3,8,1,3,101,1,78.70723011467163
1,17,9,1,105,0,86.18450130073276
2,8,7,11,100,3,78.23710205136338
1,7,1,13,83,1,86.41957422712717
3,8,3,11,106,3,85.78757258934114
3,12,5,1,84,3,79.12841954572663
2,16,4,12,92,2,83.6883540002554
1,12,2,9,90,2,80.82707922743913
2,19,1,9,90,4,90.01895225873359
2,10,4,5,96,1,94.0478774461532
3,7,7,15,93,3,76.87057675198187
1,12,4,2,104,3,84.48650658810855
1,20,9,9,102,1,80.01885278388849
1,5,8,13,83,1,81.45053311525413
1,16,8,12,88,0,90.01096722212256
2,9,5,13,92,6,85.3281824898057
2,7,1,8,97,2,87.0105969013019
3,20,9,13,88,2,87.29883251370421
2,14,2,11,95,2,83.79983055172718
2,11,6,10,96,1,75.96997890389333
3,7,10,10,98,0,87.94370717836007
3,10,5,6,119,3,73.11377544468667
3,9,10,7,96,3,76.33962141526791
2,4,8,12,99,0,73.96417698748121
2,16,3,6,116,3,78.3926451784542
3,10,6,15,95,0,84.97
3,19,6,15,86,3,86.1654535410152
3,17,10,5,97,2,85.49086972102036
2,9,3,4,95,6,83.46805967108435
2,13,7,7,108,0,81.10061295188346
1,1,4,4,115,3,76.754267974344
2,2,5,10,99,2,83.37528520095971
2,13,9,10,105,2,86.27413361357902
2,9,6,10,106,0,88.69030653032776
3,7,10,9,93,0,89.70398770517676
2,16,4,5,85,3,93.11210999442989
3,19,8,8,99,0,85.23494264107526
1,7,9,12,95,0,92.30604104392576
1,6,10,13,105,1,82.2534034408517
3,18,5,15,95,4,75.17248560466653
3,19,2,12,104,1,89.49135593242401
3,11,6,12,91,3,85.59428861480183
2,12,8,6,93,1,84.40000610998146
1,10,5,4,83,10,85.32871782743538
3,13,1,12,99,1,79.22259146103607
2,12,8,3,103,1,79.07835064595658
1,10,9,11,101,0,84.30146579466164
2,20,1,6,102,4,87.90657288224472
1,18,8,1,120,2,83.86331450604567
2,4,10,2,72,2,73.42361282438847
1,5,2,7,101,0,76.2734854027921
1,5,4,15,84,4,81.80606739574576
2,12,2,4,99,2,86.15737681275638
3,3,2,5,83,2,84.3639684052541
1,8,10,15,89,2,84.97
3,2,3,11,109,3,78.59867142143939
2,18,8,10,90,2,86.87847905053708
3,9,4,1,105,2,94.01427524670363
3,13,7,2,85,4,95.66043389388716
3,7,10,4,99,3,82.31889628824608
3,10,3,8,88,0,79.17874153160045
3,9,10,10,105,0,81.95009979639235
1,15,3,4,93,3,77.34740197736787
1,5,2,14,106,3,82.74406046211152
1,12,6,3,99,3,84.84813695176233
2,1,6,3,89,1,81.40564213188536
3,12,1,12,102,4,78.22825857656923
1,6,7,5,99,1,84.97
2,19,4,3,105,1,91.18842836030254
1,19,3,8,89,0,86.47863097875597
1,16,8,5,87,1,83.41014517000092
3,19,2,12,98,2,89.46068931915225
2,3,9,14,126,1,85.15956500617895
3,10,8,12,96,0,77.99194625624659
3,18,8,14,87,4,89.91423907480294
1,13,3,7,111,6,84.49913469254496
3,18,4,11,93,1,78.07643267789663
2,3,2,8,89,0,85.76637319860131
3,3,2,5,94,2,76.16535137231439
3,12,4,8,106,0,81.90641452921103
3,20,6,12,109,3,88.12387619078429
1,7,5,15,102,1,78.27696056631551
2,8,1,3,96,4,81.47626074415226
1,9,10,15,93,3,86.57057792081959
1,14,1,14,88,0,84.32959361600615
1,5,6,12,100,4,93.88809231788927
1,19,3,7,96,2,93.36870594410946
1,16,3,8,92,1,86.0331636799486
2,12,7,7,116,6,94.7747813579118
3,4,1,14,111,2,77.87536675736351
1,8,1,2,97,4,79.8016574726565
1,7,10,8,115,2,85.17777655714085
2,15,3,6,100,3,90.98260048346256
2,6,8,10,92,2,83.71328192077267
3,5,1,3,101,1,82.77439953012362
2,14,10,4,86,3,75.90912262436618
3,13,4,7,91,3,81.7181501900064
1,10,9,3,98,2,82.31230016287827
1,18,4,1,100,3,86.85874868528187
3,4,10,6,101,2,81.43860774716549
2,8,8,3,112,4,84.87717444178202
3,11,7,11,102,2,84.46279768555354
2,17,3,15,98,3,75.95379177512532
1,18,7,10,110,1,83.01114336226026
2,11,7,6,92,1,84.97
3,16,10,10,97,2,77.96651166324867
3,12,3,12,108,1,85.11112990520067
1,13,2,3,93,6,91.48442717927551
2,16,9,6,99,0,90.03762859108654
2,1,1,11,103,3,89.61526719632074
2,16,7,4,99,3,86.2466379495751
1,15,4,13,87,3,87.17413154244153
2,6,2,4,98,4,80.89987088278015
3,12,2,10,111,2,81.97166219993963
2,8,8,10,105,1,85.87118488385534
1,7,7,11,86,3,86.3335033897829
2,2,7,2,87,1,87.57817939085531
2,12,5,14,113,4,85.72096626609512
3,14,10,4,96,2,90.58385514471058
2,16,8,11,99,1,92.14558218774395
3,11,2,12,112,2,86.57945906651237
3,20,2,4,102,4,87.02138391585655
1,9,5,11,83,3,84.97415435001702
3,10,1,7,92,4,75.52604576938639
3,17,6,5,106,2,79.01690291415524
1,12,4,8,98,2,88.57232850509276
3,6,6,7,98,4,91.66421364183222
1,19,7,10,96,4,88.908098810512
2,11,3,9,118,4,80.47786915226382
1,9,8,8,75,1,80.3790769888002
3,6,7,15,104,4,88.93388208634448
1,16,1,9,104,1,90.74955981802226
3,20,6,1,100,4,87.34111738106085
2,16,7,10,92,2,89.95379761425704
1,6,4,13,98,0,92.63686966417148
2,5,2,12,120,4,88.80577140291636
3,4,10,3,100,0,86.43048435561157
3,2,9,5,105,3,87.59793856101794
2,6,7,9,105,1,85.77840048411608
1,9,1,8,111,1,83.96616842158194
1,17,8,14,101,3,82.25681191598387
3,14,3,10,87,1,84.95115599041793
2,7,4,7,99,5,85.56851202700129
2,19,5,2,97,4,96.58800554854062
1,1,1,15,107,2,87.21647469632896
1,20,6,11,103,3,85.29117864689417
1,15,10,6,93,2,86.25674677303613
2,18,6,4,102,2,85.50193891833797
1,3,2,5,91,3,86.32033667445643
1,18,10,14,105,1,82.95746233342258
3,2,6,5,98,4,86.52617400983755
1,10,8,13,89,3,89.29629499048315
1,11,6,4,97,1,92.57311680832676
2,3,4,4,99,4,86.13611358233157
2,7,4,15,101,2,86.75400582247963
3,8,9,4,115,0,90.04860601555843
1,19,6,11,104,2,81.78938655363397
3,18,8,2,96,3,92.53932215695622
2,13,8,1,102,1,79.32288490661927
3,13,7,12,94,0,82.08424063204959
2,19,3,2,105,2,90.74346297838127
3,12,10,7,94,4,87.26083376170774
3,17,1,12,104,1,79.67653545889299
1,12,5,1,99,0,93.09048303825308
3,13,10,6,101,2,92.59678314542954
1,12,10,4,121,2,77.75300671952222
1,19,2,2,109,1,88.90713813347702
1,14,10,15,91,1,79.64725432391951
1,7,2,15,106,1,91.09736284576078
3,13,7,3,113,2,92.74232033093658
2,6,3,7,98,3,87.27933402078027
2,19,8,6,108,1,84.38079311086007
2,19,9,15,99,1,81.38667060245892
3,4,8,15,85,1,86.27450047631392
1,19,6,6,104,3,80.6266510007078
2,9,5,8,96,0,90.72941105839864
3,16,3,8,102,0,79.37132797419272
1,4,3,6,106,0,81.51318566740252
2,6,7,1,90,1,86.95911119689599
1,8,5,10,99,2,85.63599260577948
2,16,6,13,98,0,88.19327547292006
2,5,6,7,111,3,85.9230819356263
2,10,9,8,92,2,94.52683261134256
1,13,1,5,88,0,87.71817029873952
3,14,8,13,84,5,90.70068652908869
1,7,10,11,124,2,83.97495316591525
2,20,5,4,91,0,81.5763840344934
1,6,6,7,91,3,83.96449524487483
3,7,6,12,104,0,84.36189248686271
1,5,1,12,109,4,84.33226698040984
3,18,3,11,98,3,81.47172227190627
3,12,6,13,117,3,79.07259561090564
1,6,9,6,93,0,81.85299312991236
2,1,6,12,107,0,88.51863375710609
3,4,6,6,103,3,86.74394895432532
1,19,1,14,111,1,84.62907466598519
3,12,9,3,111,7,88.79417856274512
2,15,4,11,98,1,76.10280384429336
1,3,2,10,80,0,84.97
1,20,1,15,98,2,91.8504615825952
1,8,3,4,86,2,82.76549078642007
2,11,3,5,108,5,82.81492972488876
3,16,5,9,110,2,82.45784607127685
1,9,1,8,99,0,77.65096430948789
3,3,7,3,87,3,85.67779786447358
3,5,1,6,83,3,74.90249432221462
2,20,4,10,90,3,85.4731004066206
1,14,6,1,115,1,84.88989486507585
3,15,1,3,104,2,88.57508967226853
1,6,7,10,106,1,82.17107620055828
1,4,10,14,96,1,88.9201228930816
2,8,7,12,92,2,83.96790916393616
1,19,3,7,99,2,89.03840648784866
1,5,4,7,108,1,86.40634464299639
3,13,6,2,111,4,89.13636581703442
2,16,7,3,95,1,84.97
1,1,4,15,93,3,83.57419737590727
3,13,10,7,89,1,87.8748553275786
2,11,9,12,89,1,84.97
2,8,9,6,99,2,86.42528258141822
3,8,9,13,107,0,79.95184714555438
3,14,10,7,87,0,88.99930008762664
3,13,6,10,107,2,86.2876303647717
3,3,2,9,84,4,80.72183893147438
3,4,2,8,116,1,85.97432846025328
1,20,4,6,97,4,85.3189312087588
1,15,9,12,121,1,84.97
2,15,3,14,99,3,81.48678397680627
1,13,6,4,97,2,86.15963374168909
1,9,2,14,106,6,86.47139486870721
1,10,1,13,91,4,77.79886092567362
3,12,5,10,99,3,82.35428679376855
2,14,8,9,109,2,85.19544159491832
2,1,10,7,118,3,72.88683587017809
2,14,10,5,106,1,88.64263569692267
2,14,2,2,96,2,84.89980705748384
1,8,10,9,118,1,87.29533241715616
1,16,9,14,85,3,88.81089991708718
3,14,8,7,111,1,82.40154888164399
2,1,3,9,100,0,76.08899312774624
1,16,1,11,107,1,71.24318733820513
1,18,4,9,98,2,89.85198401695521
3,7,8,10,97,0,90.45021208427784
3,15,3,5,122,1,84.04534099337772
3,17,10,7,112,1,90.48539174687784
1,19,2,5,107,4,84.97
1,13,7,15,101,2,89.0616606045083
3,9,4,3,95,0,88.21635395503174
2,15,6,10,86,2,80.9998097637851
3,3,5,8,95,3,95.90471031317496
3,1,2,8,101,0,81.39662967283705
3,16,10,9,93,1,88.47904190580573
3,8,2,11,99,3,82.21769329806622
1,13,9,14,94,1,84.97
2,8,10,12,102,3,83.44814740256624
3,17,2,6,100,1,92.61553196850691
2,14,8,2,117,3,88.91029894503093
2,7,8,3,109,1,97.66574163394635
2,15,1,13,111,2,76.17197689980225
3,16,1,11,93,3,86.40718820164916
1,19,4,12,109,4,88.15957436725964
3,6,2,10,113,2,78.95345046402687
2,1,1,11,104,1,91.91967953958756
2,12,9,15,111,3,78.02191280354462
1,18,3,6,98,1,81.60959011122003
3,16,1,1,104,3,87.98482298390809
2,12,2,14,87,1,73.62271664839082
1,20,8,2,101,1,82.60414880163401
2,13,5,8,91,1,90.5256934861486
1,8,7,11,97,1,80.44242694224356
1,1,6,8,83,2,89.54702258508789
3,7,1,6,111,1,88.59817856258208
2,15,6,3,98,3,78.9278397375026
3,13,7,14,121,3,78.06382540694568
2,13,4,2,107,0,84.44597770435004
3,9,8,13,93,2,85.0527515649494
2,15,8,6,103,2,87.2604803427371
3,4,7,1,86,1,79.60896371971445
1,13,2,14,106,2,87.01646965630644
2,12,6,10,87,1,89.94505415271556
2,5,6,6,116,2,83.96029580015953
1,7,7,9,98,5,96.56882762388074
3,8,6,7,94,4,81.26383133822969
2,5,2,9,98,2,85.84517950101312
2,9,8,2,96,2,84.1013051367939
3,14,4,11,85,4,80.55915392165612
1,12,9,14,90,2,96.24054358101394
3,4,8,5,99,4,84.37893014554456
3,20,3,9,100,1,82.09921523717486
3,8,3,7,89,6,79.69290627665197
2,17,8,9,114,2,90.37112538773958
1,8,2,14,123,3,91.60139122022872
1,1,9,11,103,3,90.5465792837264
3,20,4,6,89,3,83.79740031067328
2,2,6,15,99,2,84.73028890118582
3,4,3,7,94,3,86.27670685784179
2,1,3,10,97,0,78.45889404384201
2,7,3,5,102,1,80.2880190786519
2,1,10,6,89,1,84.97
2,9,2,1,95,3,90.59494056058604
1,3,8,1,103,0,82.1166094957761
2,12,9,2,114,1,80.79415661966138
2,19,8,11,88,2,88.78223738331693
3,15,10,14,98,3,95.02316542400985
3,16,3,4,111,0,84.56564710632891
1,10,7,11,99,3,85.03389730329042
3,6,10,9,97,3,92.31248295378344
2,17,2,7,123,4,83.12106788062516
3,17,4,6,102,2,86.13464950204644
1,19,6,15,116,2,85.64458726148781
3,18,5,1,113,0,78.45566990554312
3,11,9,5,106,4,87.90318266846846
1,7,10,11,98,4,78.03708881775354
1,10,4,12,98,0,83.37158644700443
2,7,5,13,93,2,72.65786150866707
3,5,4,4,107,3,84.2569021593638
2,12,8,5,85,1,91.29075426780172
3,16,8,11,105,2,86.19881390444647
3,18,3,9,81,0,78.27254507232603
2,3,1,12,105,0,91.75800004397406
3,20,6,3,84,0,79.41597684538021
3,15,2,4,100,1,81.88247978891118
3,5,2,8,102,1,91.87423988584696
1,13,3,3,117,1,85.3422301641817
2,19,8,13,110,1,90.72775511490823
1,12,3,3,99,1,85.11220142374377
2,5,7,13,90,1,90.26259318879949
2,6,10,9,93,2,85.15149421519364
3,7,10,5,107,2,84.48379573954662
2,10,9,10,106,2,93.5572527578316
1,16,8,1,107,1,88.21529585990884
1,8,1,7,104,0,81.64168955294728
1,9,7,7,90,3,80.87425170317721
2,4,7,15,107,1,93.49990762961588
1,8,8,6,92,2,81.65256621658438
2,7,10,6,109,1,86.97373149877814
1,15,5,3,108,3,89.02353308197533
1,3,10,3,104,2,80.24635532052564
2,17,9,10,89,1,81.50941314875882
1,11,9,11,108,1,85.79405629850824
3,9,8,9,96,0,83.25421087704504
2,5,6,1,98,2,92.5109755122986
2,10,6,7,116,3,86.43237159340406
2,15,1,13,97,6,75.69486854156855
3,14,6,12,80,1,86.65281420622206
2,4,4,11,83,2,86.0100636287627
1,20,4,10,99,2,90.85874583261968
1,2,2,7,114,1,79.58662693572595
1,12,4,8,101,2,95.57681751990704
2,1,5,6,99,4,82.47998229359746
1,20,5,8,105,2,89.80753978190877
2,5,5,1,84,2,87.67861197709775
1,6,4,1,110,2,92.47138744137294
3,11,1,9,94,1,80.7494331857407
3,8,10,12,110,1,85.49001505214956
3,7,8,4,101,6,85.11637253426069
3,4,3,3,109,1,83.20220191643449
2,6,2,6,89,4,76.14299137134154
1,16,9,10,91,4,90.96482035916004
3,20,7,12,113,0,85.50170963521347
2,15,9,13,96,2,92.79837115061537
3,14,2,12,113,1,74.7145204341074
3,12,9,9,98,5,83.55257421754327
2,12,10,10,101,1,83.29268965738635
2,16,9,11,100,3,82.28945499528233
1,15,9,4,103,0,84.34161104257461
1,13,10,9,103,1,86.07464556032687
3,11,10,15,105,1,82.77101007170724
3,17,4,5,118,2,85.88599792162698
1,15,10,13,100,3,82.20771890044635
1,14,3,7,98,1,91.5343449586506
2,10,6,3,102,2,86.28929239397495
1,12,3,3,87,0,87.02273142378813
1,16,9,12,82,4,78.33076597114871
3,15,3,3,102,2,88.08537365082968
1,10,2,8,94,3,89.33075190284372
3,4,8,14,96,5,89.9710229986368
1,9,6,6,91,0,77.32751186452172
2,20,8,9,88,1,88.94172911351133
1,9,7,9,103,2,87.86327047520778
1,20,3,8,105,3,84.90097645159214
1,11,8,1,107,0,85.48165107870265
3,11,10,6,110,3,85.12344796391764
2,7,1,4,111,1,82.52774657190169
1,10,1,4,112,4,79.10635774033207
3,4,10,3,105,3,79.68993939210918
2,5,8,12,77,4,83.82361362850642
3,5,9,9,97,2,85.47242307427621
3,11,10,2,83,1,95.75000842987714
2,9,6,1,92,1,84.97
1,16,5,14,87,2,84.97
3,9,2,15,118,4,83.71126678161907
3,4,9,10,114,2,83.65270238540181
1,2,6,3,108,0,86.70163342070668
1,14,8,13,78,2,84.97
2,3,9,15,101,0,86.02839744022768
2,18,9,4,88,2,76.7044702880655
2,6,8,4,102,2,85.63697621148748
1,11,10,6,100,0,79.99478602027317
3,18,8,1,115,2,77.72479094668554
3,12,3,1,89,3,87.52713499610365
2,5,3,2,93,0,83.16407000834937
1,9,2,4,111,1,83.8462967223753
3,20,1,7,115,2,79.25814101843548
2,18,4,6,104,2,85.2647873667405
3,19,2,15,84,5,86.45074398554976
3,3,2,11,107,1,91.93167231640533
1,9,5,9,105,0,88.97064531061369
1,4,4,7,113,7,86.05664138930838
3,17,1,12,123,4,86.21125753455851
2,17,9,5,94,1,90.22996821430206
1,2,4,6,99,3,82.89416412568603
3,9,5,10,96,1,82.87725516741266
1,9,7,9,83,4,78.4259843210149
1,5,2,1,106,0,79.14115454695933
1,15,8,11,105,3,88.85573854323897
3,15,2,9,81,3,85.94409669880068
2,3,10,6,91,2,73.9398302735995
2,19,5,12,96,2,88.94175001941288
2,3,2,4,94,1,81.08844286629753
1,6,2,12,97,4,86.77847842749387
3,4,4,5,88,3,85.96262786861416
1,13,4,13,98,1,88.96219269077453
2,13,8,1,89,0,78.69293969516436
2,11,6,7,103,0,79.71113522924672
3,5,10,13,100,4,92.85100941043925
1,1,8,15,117,0,93.47385150828627
2,9,7,15,96,1,88.30310815742675
3,17,10,13,118,2,79.10771843126506
1,1,4,8,98,2,82.61258778414972
1,3,2,11,120,2,82.47802764859217
2,15,9,5,100,3,81.36617755552047
2,10,2,2,114,3,82.8092238155482
1,8,1,8,105,1,86.8843639494467
1,12,8,10,96,2,94.66059916217452
2,15,10,7,99,1,80.82958371448176
1,9,9,10,111,1,85.20811653505206
2,10,1,9,97,1,91.02791680049476
1,20,7,4,98,1,85.59068308592481
2,9,2,11,99,2,95.07457222887952
3,15,6,9,104,2,88.80785792271254
2,1,5,4,101,0,84.97
2,2,1,3,97,0,88.5690498434659
3,19,2,15,104,4,89.25866537219817
1,14,2,11,90,5,87.68453481264714
3,8,10,3,105,3,87.75722765848336
2,6,10,10,93,6,84.49412587276636
1,12,6,2,98,3,90.58357425426289
3,15,1,10,95,2,88.164048469886
1,14,4,3,101,3,83.9346310002937
1,1,10,14,96,2,90.2491197296744
3,11,5,8,107,2,83.76610898652795
1,3,2,11,123,3,76.82940781579083
3,19,2,8,114,0,84.97
2,18,7,2,91,2,86.457934509874
1,20,7,11,89,4,82.0236019271758
2,2,6,2,99,1,86.99875893834707
2,7,1,2,111,2,77.81275567947684
1,8,3,10,113,2,93.07397035683287
3,19,9,7,104,2,84.97
1,15,10,15,92,2,92.02206122586855
2,10,1,6,110,3,92.93102986111084
2,1,2,12,91,2,94.8135625788301
3,6,8,11,110,0,85.81669228223389
1,13,7,1,106,5,80.38819685750894
2,14,9,2,94,4,88.40956824282748
2,3,10,14,106,1,84.14099464051316
2,11,4,1,100,2,85.1695046232443
3,3,4,15,110,2,92.26332963518234
2,19,7,12,97,2,85.40914544780155
2,10,1,11,82,3,84.13545077460991
1,15,10,7,95,2,82.85591838414359
1,11,9,6,93,1,85.35900533896637
2,15,2,2,97,3,82.46400428996724
2,13,1,2,93,2,83.91359997599905
1,5,7,2,91,2,87.63399253140261
3,4,6,8,89,3,78.88431561611351
3,13,3,14,109,0,82.13189914441713
3,9,1,7,92,1,85.22446330858736
3,17,5,1,87,3,93.64984227706408
3,2,10,4,92,1,87.23792432243934
3,5,4,11,101,4,89.11966494318322
3,16,5,4,84,0,85.25329969420828
3,7,1,7,81,3,86.9605752245934
1,1,1,2,94,1,85.15451684772744
3,12,5,4,95,1,85.36104731154069
3,11,6,1,99,0,77.51984082330478
3,12,5,13,107,1,83.04738358784763
2,19,2,15,93,2,87.05817772188554
1,12,9,13,95,2,90.5252684024586
1,12,5,11,94,2,87.87215328144687
1,14,5,11,101,1,80.15870292113968
3,2,10,4,102,5,87.33201447053223
3,2,9,11,93,5,87.11476977151594
2,4,3,15,108,3,87.65624558864683
1,20,5,14,89,3,85.92520844420835
3,16,5,1,101,1,75.70948705598427
1,10,2,2,113,0,77.7698916747401
2,13,4,2,103,2,80.82843183049384
2,2,2,12,99,3,80.0360953755215
2,3,5,10,85,2,87.46123368490271
1,19,10,12,107,0,74.73910563737132
3,6,2,3,94,2,92.8806065751394
3,19,10,8,87,2,94.20069263446256
2,20,9,11,125,4,86.97775587501981
3,19,10,6,109,2,84.97
2,8,6,6,100,1,79.62845403760971
1,14,8,9,92,4,81.5184544480894
2,10,9,8,89,2,86.69320006462426
1,3,8,2,97,3,85.96435340399566
2,6,5,15,113,2,90.9232523576314
3,15,5,6,116,1,82.79920495717927
3,18,6,1,80,0,82.35554034126268
2,14,1,13,97,3,92.13673913487672
3,19,8,14,95,3,81.61250288214083
3,10,2,9,79,0,83.29714015907521
3,15,6,4,95,1,89.52348912030277
1,4,9,4,83,0,91.2758309759665
3,2,3,9,112,3,83.69052151087176
1,3,2,3,86,4,76.9451663399277
2,7,10,5,91,3,97.33121532422484
3,16,5,1,85,1,80.50249055739184
3,10,9,6,105,3,87.01113539519254
3,19,6,3,98,3,88.60870577537777
2,17,8,1,85,2,83.7613400880011
1,19,8,10,116,1,80.95931426225117
1,5,7,6,97,2,79.59803181878178
3,20,5,14,114,2,89.1347526267408
2,13,2,12,84,1,76.40392417101393
2,13,10,10,86,0,85.41854484328522
2,11,10,2,102,0,84.54366478179612
2,11,5,8,107,0,86.986789169905
2,16,7,14,98,4,83.9021929516353
1,15,7,13,123,3,89.00787936964039
1,17,2,15,106,0,84.92872772571408
1,18,7,11,107,2,84.31775156074588
3,19,6,12,102,4,77.3125378434766
2,4,7,2,113,3,86.48962076458562
3,5,8,4,104,4,84.97
2,7,4,14,125,1,85.0664585682508
1,2,1,3,90,1,86.80190498569952
3,1,8,9,129,0,82.95050322413229
1,12,8,2,103,1,74.60653421174159
2,10,3,3,111,0,83.15885607772273
2,8,3,7,101,4,81.47474726665035
2,1,5,4,86,4,84.97
1,12,3,6,95,3,79.58317087983288
2,2,5,3,105,2,90.43007193922932
1,10,8,1,88,0,87.20136893783257
3,17,1,11,99,3,88.5022325419364
2,3,2,6,105,4,84.18105372429133
2,7,2,4,93,2,85.98100572905477
2,12,4,2,92,3,87.29129239777144
3,8,9,7,103,2,81.18869657077693
2,20,2,15,78,2,87.12860198348214
1,12,9,10,112,1,79.22867001187154
1,3,7,13,102,0,92.3940464831516
2,17,10,12,94,0,82.84774225533442
2,9,8,15,83,1,85.91977640456318
3,10,1,13,93,3,81.95717486060994
3,6,5,5,103,1,79.38580432499433
3,1,9,6,98,1,91.503053821887
2,12,4,6,110,0,84.97
3,5,2,14,93,1,73.46423293588434
3,13,6,9,108,1,77.34956004530483
1,15,2,12,104,2,84.36069084024328
3,11,3,2,106,1,88.05210424658468
1,8,8,12,97,3,84.93917574110912
1,5,3,6,92,2,86.76369859140979
3,2,2,9,89,0,79.35578821489752
1,12,6,12,84,1,94.5112135339167
2,2,3,4,101,3,83.76942970123561
2,16,1,13,117,2,86.7427400338835
3,3,3,12,109,2,79.04712684828235
2,10,6,13,107,2,84.40936628597059
1,19,3,13,98,1,92.03744613802309
2,8,9,11,106,4,87.16098100527147
3,7,7,6,129,1,78.84605525985644
3,1,5,7,99,3,89.66274417242829
1,12,2,1,96,0,80.02009099840295
3,5,9,5,103,1,72.51548005966623
2,16,5,4,96,1,85.22459506242667
3,4,7,13,122,1,75.41817183586807
1,17,9,13,110,4,86.26743053735088
3,2,4,13,96,3,73.92529673118446
2,12,9,10,94,1,81.59869681312853
1,1,1,15,114,3,91.61442338148956
2,12,6,15,95,2,89.38186586755282
1,12,2,2,109,1,88.58788516995817
3,12,8,2,111,2,88.36776515753726
1,19,5,2,102,1,91.1474592382413
1,17,3,7,83,3,77.19847830137053
3,20,2,11,95,3,96.26439797655976
2,11,8,13,86,0,85.50588518965016
3,13,7,11,99,2,79.41748179167656
1,8,9,4,87,2,82.35866383660216
3,10,8,15,96,2,81.12550523930895
1,8,4,6,79,1,92.18710348845958
3,20,2,7,101,0,89.59360138185963
3,8,2,9,90,1,90.13374620689838
2,9,2,11,116,2,90.7699427594996
1,7,6,2,118,2,84.97
2,14,7,10,88,4,84.99052717968438
1,2,6,12,111,1,88.61979068115197
3,11,2,13,110,1,90.93382757229728
1,8,4,9,107,2,88.83956522662659
2,13,3,11,98,1,84.88876546660148
2,15,4,5,108,3,86.33206407830974
2,3,5,13,111,6,88.16547380781881
1,14,7,6,122,0,77.69517372484837
2,15,9,6,99,1,80.5304527714024
2,2,2,11,98,2,84.26648616146298
2,19,8,3,100,0,94.1825735494153
3,12,3,11,97,2,82.46282195466053
3,20,9,11,115,1,96.65572892717664
1,4,10,10,102,2,78.3294379858831
1,3,4,7,111,4,85.34683537818613
2,5,3,15,96,1,94.3114552203136
3,3,10,13,107,0,86.44351642384663
2,15,6,7,88,5,84.97
2,19,10,8,106,2,88.10272857457133
3,2,9,5,102,4,80.60565235866932
3,12,7,2,100,2,86.81196217357207
3,5,4,15,95,4,75.51259945746158
1,17,3,13,103,4,84.24058519564859
1,14,10,3,89,2,83.45494366850976
2,10,4,9,107,1,85.23685897318352
1,3,3,15,101,3,89.01224361811411
3,4,3,6,107,0,87.42520143677541
3,6,9,8,83,0,83.66762832317026
1,16,4,8,89,3,87.85131249437657
2,7,9,14,91,0,95.17803262493456
2,15,10,5,108,1,77.5635612982042
1,20,5,1,101,4,84.97
2,11,7,6,89,1,93.36528119992528
2,1,5,7,96,1,79.51539866751959
2,5,1,9,81,0,78.01354885335749
3,13,2,2,110,1,78.50945542992152
3,14,5,12,79,2,82.01043073991227
1,9,6,13,125,2,85.29052546750927
3,17,7,2,110,1,77.36679660535587
2,15,2,10,105,2,89.11545774735013
3,7,10,1,106,4,91.4602358926494
1,12,9,5,91,3,84.8442296383797
3,6,6,2,105,3,81.659991337517
2,16,2,3,111,3,89.68803062489708
2,5,2,2,112,4,84.30569554069498
1,9,3,11,107,5,82.43238066957227
3,14,1,4,89,2,84.12393798316064
3,8,9,11,91,1,80.0582096252357
3,14,10,3,94,2,82.4297617718181
2,12,4,9,107,2,89.78574178180152
1,10,5,10,82,1,89.38576192758157
3,20,7,12,108,1,87.23147501572096
2,20,1,2,102,3,90.81710627344977
